file,course,source,start,end,text
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:23,21:34,root polynomial of this board so what does our x be now note that this board does our x be now note that this board does our x be now note that this board is some in some sense peculiar it is some in some sense peculiar it is some in some sense peculiar it naturally breaks into two parts okay so
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:34,21:40,naturally breaks into two parts okay so naturally breaks into two parts okay so what does it mean to break into two what does it mean to break into two what does it mean to break into two parts or decompose okay so the formal parts or decompose okay so the formal
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:40,21:48,parts or decompose okay so the formal definition is it means that the board definition is it means that the board definition is it means that the board can be split into two positions such can be split into two positions such can be split into two positions such that rooks in one position do not when
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:48,21:52,that rooks in one position do not when that rooks in one position do not when one board does not attack the roots in one board does not attack the roots in one board does not attack the roots in the other board for example if i place a the other board for example if i place a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:52,21:59,the other board for example if i place a rope here okay and if i place a rook rope here okay and if i place a rook rope here okay and if i place a rook anywhere else in the other part they can anywhere else in the other part they can
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,21:59,22:08,anywhere else in the other part they can never be attacking so if you can break never be attacking so if you can break never be attacking so if you can break down the board into constituent parts down the board into constituent parts down the board into constituent parts such that any position in one of the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:08,22:15,such that any position in one of the such that any position in one of the part do not attack any other squares on part do not attack any other squares on part do not attack any other squares on the other part then we call that as a the other part then we call that as a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:15,22:25,the other part then we call that as a decomposition why decomposition is decomposition why decomposition is decomposition why decomposition is helpful to us is because of the helpful to us is because of the helpful to us is because of the following fact if the board decomposes following fact if the board decomposes
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:25,22:33,following fact if the board decomposes in two parts the rook parliament of the in two parts the rook parliament of the in two parts the rook parliament of the board is basically the product of the board is basically the product of the board is basically the product of the generating function or the is a product
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:33,22:44,generating function or the is a product generating function or the is a product of the rook polynomials of the of the rook polynomials of the of the rook polynomials of the constituents okay so lets call this constituents okay so lets call this constituents okay so lets call this board as b and this is b we will see
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:44,22:54,board as b and this is b we will see board as b and this is b we will see that our xb is going to be equal to rx that our xb is going to be equal to rx that our xb is going to be equal to rx b into our xb
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,22:54,23:09,b into our xb b into our xb the proof is simple if we look at the the proof is simple if we look at the the proof is simple if we look at the definition of rook polynomial our xb is definition of rook polynomial our xb is definition of rook polynomial our xb is equal to r plus r b times x plus r b
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:09,23:16,equal to r plus r b times x plus r b equal to r plus r b times x plus r b times x square and times x square and times x square and one okay and here the number of ways of one okay and here the number of ways of
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:16,23:22,one okay and here the number of ways of placing a rook in bk rooks in b that placing a rook in bk rooks in b that placing a rook in bk rooks in b that is given by the rook polynomial so is given by the rook polynomial so
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:22,23:29,is given by the rook polynomial so thats going to be let us say i write it thats going to be let us say i write it thats going to be let us say i write it as r to indicate that we are looking as r to indicate that we are looking
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:29,23:50,as r to indicate that we are looking at board so r plus r so we ask at board so r plus r so we ask at board so r plus r so we ask ourselves this question how do we place ourselves this question how do we place ourselves this question how do we place k rooks in b so we could think of it as
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:50,24:08,k rooks in b so we could think of it as k rooks in b so we could think of it as zero rooks in b and k in b or min zero rooks in b and k in b or min zero rooks in b and k in b or min b and k minus in b in b and k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:08,24:17,b and k minus in b in b and k b and k minus in b in b and k minus in v all the way up to k in b minus in v all the way up to k in b minus in v all the way up to k in b and in b okay and all of these
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:17,24:23,and in b okay and all of these and in b okay and all of these arrangements are going to be different arrangements are going to be different arrangements are going to be different arrangements because they have different arrangements because they have different arrangements because they have different number of rooks in b and b and
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:23,24:29,number of rooks in b and b and number of rooks in b and b and notice that we could do these part and notice that we could do these part and notice that we could do these part and this part independently because any this part independently because any
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:29,24:36,this part independently because any placement of rooks in b is not going placement of rooks in b is not going placement of rooks in b is not going to attack any positions in b and this to attack any positions in b and this to attack any positions in b and this is exhaustive because if you have to
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:36,24:41,is exhaustive because if you have to is exhaustive because if you have to place rooks in be there has to be some place rooks in be there has to be some place rooks in be there has to be some number of rooks in b and some number number of rooks in b and some number
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:41,24:47,number of rooks in b and some number of rooks in b and there some should be of rooks in b and there some should be of rooks in b and there some should be k and so therefore the total number of k and so therefore the total number of
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:47,25:02,k and so therefore the total number of ways is going to be equal to r b ways is going to be equal to r b ways is going to be equal to r b into r k b plus r would be into r into r k b plus r would be into r
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:02,25:12,into r k b plus r would be into r k minus b all the way up to r k b k minus b all the way up to r k b k minus b all the way up to r k b into r b and this basically is just
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:12,25:21,into r b and this basically is just into r b and this basically is just the convolution of the two sequences if the convolution of the two sequences if the convolution of the two sequences if you look at the sequence corresponding you look at the sequence corresponding you look at the sequence corresponding to b so r r up to r k and the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:21,25:27,to b so r r up to r k and the to b so r r up to r k and the sequence correct corresponding to b sequence correct corresponding to b sequence correct corresponding to b and if you convolve them and if you convolve them and if you convolve them convolution of the two you will get the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:27,25:39,convolution of the two you will get the convolution of the two you will get the k term of b okay so this is summation i k term of b okay so this is summation i k term of b okay so this is summation i going from to k r i be times r k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:39,25:49,going from to k r i be times r k going from to k r i be times r k minus ib minus ib minus ib ok and there many of the terms have this ok and there many of the terms have this ok and there many of the terms have this particular property then we know that
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:49,25:58,particular property then we know that particular property then we know that its just the product of the i mean if its just the product of the i mean if its just the product of the i mean if you look at the root polynomial or the you look at the root polynomial or the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:58,26:05,you look at the root polynomial or the generating function thats just going to generating function thats just going to generating function thats just going to be the product of the constituent be the product of the constituent be the product of the constituent generating functions ok so this is a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:05,26:09,generating functions ok so this is a generating functions ok so this is a very useful thing if the boards are can very useful thing if the boards are can very useful thing if the boards are can be naturally decomposed into parts and be naturally decomposed into parts and
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:09,26:16,be naturally decomposed into parts and it applies even if you have let us say it applies even if you have let us say it applies even if you have let us say more part if you had a board where there more part if you had a board where there
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:16,26:27,more part if you had a board where there were elements the three elements the were elements the three elements the were elements the three elements the three elements here again if this is b three elements here again if this is b three elements here again if this is b b the root polynomial will be just the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:27,26:37,b the root polynomial will be just the b the root polynomial will be just the product of the root polynomial of the product of the root polynomial of the product of the root polynomial of the constituents the third technique that we constituents the third technique that we constituents the third technique that we would see is something called as taking
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:37,26:54,would see is something called as taking would see is something called as taking the complimentary board so here we will the complimentary board so here we will the complimentary board so here we will use the principle of inclusion exclusion so in general the number of allowed so in general the number of allowed positions if they become too large then
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:54,27:01,positions if they become too large then positions if they become too large then the decompositions are also going to be the decompositions are also going to be the decompositions are also going to be difficult and the recursive formulation difficult and the recursive formulation difficult and the recursive formulation is also going to be difficult because
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:01,27:07,is also going to be difficult because is also going to be difficult because there are too many positions to handle there are too many positions to handle there are too many positions to handle but if the borders is having a lot of but if the borders is having a lot of
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:07,27:15,but if the borders is having a lot of allowable positions and the complement allowable positions and the complement allowable positions and the complement has its significantly less then we can has its significantly less then we can has its significantly less then we can use the complimentary boat technique and
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:15,27:23,use the complimentary boat technique and use the complimentary boat technique and for example if you had a board with all for example if you had a board with all for example if you had a board with all these positions but very few missing these positions but very few missing
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:23,27:38,these positions but very few missing positions if you have a board of this positions if you have a board of this positions if you have a board of this format you can see that the format you can see that the format you can see that the complementary board is a very small one
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:38,27:43,complementary board is a very small one complementary board is a very small one it says just three allowed positions so it says just three allowed positions so it says just three allowed positions so we will denote a board by b and for this we will denote a board by b and for this
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:43,27:54,we will denote a board by b and for this discussion b prime denotes the discussion b prime denotes the discussion b prime denotes the complementary board the complementary complementary board the complementary complementary board the complementary board basically contains all the board basically contains all the board basically contains all the positions which are absent in the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:54,28:02,positions which are absent in the positions which are absent in the current board okay we can look at rook current board okay we can look at rook current board okay we can look at rook placements on the complementary board as placements on the complementary board as placements on the complementary board as well its just another board lets look
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:02,28:10,well its just another board lets look well its just another board lets look at how this technique is used so well at how this technique is used so well at how this technique is used so well introduce some notations so let a i say introduce some notations so let a i say
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:10,28:22,introduce some notations so let a i say let a be the set of in all row let a be the set of in all row let a be the set of in all row placements okay so it is the collection placements okay so it is the collection placements okay so it is the collection of all the placements for example if
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:22,28:30,of all the placements for example if of all the placements for example if this wasnt n cross m board okay we do this wasnt n cross m board okay we do this wasnt n cross m board okay we do not look at the forbidden positions i not look at the forbidden positions i
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:30,28:37,not look at the forbidden positions i mean we will allow rooks in all place in mean we will allow rooks in all place in mean we will allow rooks in all place in all positions the only requirement is all positions the only requirement is all positions the only requirement is they should be at nonattacking so a is
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:37,28:42,they should be at nonattacking so a is they should be at nonattacking so a is what we denote that set by the set of what we denote that set by the set of what we denote that set by the set of all possible route placements without all possible route placements without
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:42,28:51,all possible route placements without considering what is allowed and what is considering what is allowed and what is considering what is allowed and what is not allowed okay so we need to think of not allowed okay so we need to think of not allowed okay so we need to think of a bounding box for the board rectangular
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:51,28:55,a bounding box for the board rectangular a bounding box for the board rectangular bounding box and in that the set of all bounding box and in that the set of all bounding box and in that the set of all possible placement is what we will call possible placement is what we will call
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,28:55,29:18,possible placement is what we will call as a okay and as a okay and as a okay and a i will denote the placements which a i will denote the placements which a i will denote the placements which contains forbidden square in the ih contains forbidden square in the ih
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,29:18,29:33,contains forbidden square in the ih column okay column okay column okay so look at any particular placement so look at any particular placement so look at any particular placement suppose we had placed brooks in the suppose we had placed brooks in the suppose we had placed brooks in the following manner one here one here okay
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,29:33,29:39,following manner one here one here okay following manner one here one here okay this will be root placement but it is this will be root placement but it is this will be root placement but it is not an allowed i mean its not a not an allowed i mean its not a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,29:39,29:46,not an allowed i mean its not a placement which we want to include in placement which we want to include in placement which we want to include in our counting because there are two roots our counting because there are two roots our counting because there are two roots in forbidden position of course this is
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,29:46,30:07,in forbidden position of course this is in forbidden position of course this is not even a sorry this is not even a not even a sorry this is not even a not even a sorry this is not even a valid placement so consider the orange positions that is
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:07,30:18,so consider the orange positions that is a placement of rooks and this is not to a placement of rooks and this is not to a placement of rooks and this is not to be included in our count because there be included in our count because there be included in our count because there are two routes at forbidden positions
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:18,30:29,are two routes at forbidden positions are two routes at forbidden positions okay so if we consider a and a okay so if we consider a and a okay so if we consider a and a okay so this would be a placement which okay so this would be a placement which
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:29,30:39,okay so this would be a placement which will belong to the set a and the set a will belong to the set a and the set a will belong to the set a and the set a because in the fourth column that is a because in the fourth column that is a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:39,30:44,because in the fourth column that is a forbidden square on wizards aruch and forbidden square on wizards aruch and forbidden square on wizards aruch and the seventh column also there is a the seventh column also there is a the seventh column also there is a forbidden square on which there is a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:44,30:50,forbidden square on which there is a forbidden square on which there is a rook the total number of replacements rook the total number of replacements rook the total number of replacements was easy to count we can denote that by was easy to count we can denote that by
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:50,31:09,was easy to count we can denote that by p m n ok so this is the number of ways p m n ok so this is the number of ways p m n ok so this is the number of ways of placing n rooks on m columns ok
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:09,31:24,of placing n rooks on m columns ok of placing n rooks on m columns ok placing end rooks on an n cross m board ok we can assume that m is going to be ok we can assume that m is going to be larger than and if m is less then we
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:24,31:34,larger than and if m is less then we larger than and if m is less then we cannot really place and look that cannot really place and look that cannot really place and look that account will automatically be okay so account will automatically be okay so account will automatically be okay so a is just going to be pm n now we need
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:34,31:57,a is just going to be pm n now we need a is just going to be pm n now we need to basically find the number of ruk placements on b and that is ruk placements on b and that is basically the same as find the number of
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:57,32:13,basically the same as find the number of basically the same as find the number of find the size of a union a union a find the size of a union a union a find the size of a union a union a in m the whole complement so a union a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:13,32:20,in m the whole complement so a union a in m the whole complement so a union a m if you take this set the union of that m if you take this set the union of that m if you take this set the union of that basically consists of all placements in
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:20,32:26,basically consists of all placements in basically consists of all placements in which a forbidden square is used if you which a forbidden square is used if you which a forbidden square is used if you take the complement of that none of the take the complement of that none of the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:26,32:33,take the complement of that none of the rooks will be on a forbidden square and rooks will be on a forbidden square and rooks will be on a forbidden square and this set size is what we need to this set size is what we need to this set size is what we need to consider and that is where we will use
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:33,32:43,consider and that is where we will use consider and that is where we will use inclusion exclusion principle so we know inclusion exclusion principle so we know inclusion exclusion principle so we know the set of the size of a so a minus a the set of the size of a so a minus a
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:43,32:50,the set of the size of a so a minus a union a m if you compute the size of a union a m if you compute the size of a union a m if you compute the size of a union a m and subtract it from the size
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:50,32:55,union a m and subtract it from the size union a m and subtract it from the size of a you will get the number of ways of of a you will get the number of ways of of a you will get the number of ways of placing rooks orna on the board b okay
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:55,33:02,placing rooks orna on the board b okay placing rooks orna on the board b okay so how do we compute these things ok so so how do we compute these things ok so so how do we compute these things ok so we will basically be using the intrusion
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:02,33:08,we will basically be using the intrusion we will basically be using the intrusion exclusion principle so while we are exclusion principle so while we are exclusion principle so while we are using the inclusion exclusion principle using the inclusion exclusion principle using the inclusion exclusion principle the terms that we need to estimate are
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:08,33:20,the terms that we need to estimate are the terms that we need to estimate are lets say a or lets say i lets say a or lets say i lets say a or lets say i intersection ai intersection a i k the intersection ai intersection a i k the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:20,33:35,intersection ai intersection a i k the size of this set is what we need to size of this set is what we need to size of this set is what we need to estimate and this summed up over all subsets the summed up over all i i k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:35,33:46,subsets the summed up over all i i k ok lets denote this by n k ok n k is ok lets denote this by n k ok n k is ok lets denote this by n k ok n k is what we need to find out ok so if we can
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:46,33:55,what we need to find out ok so if we can what we need to find out ok so if we can find out the value of n k then the count find out the value of n k then the count find out the value of n k then the count that we want is just size of a these
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:55,34:04,that we want is just size of a these that we want is just size of a these mean plus or minus these n case mean plus or minus these n case mean plus or minus these n case by means of inclusion exclusion so nk by means of inclusion exclusion so nk
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:04,34:42,by means of inclusion exclusion so nk denotes the number of ways of placing roots sorry placing roots sorry so look at the inner term ai so look at the inner term ai so look at the inner term ai intersection ai intersection a i k ok intersection ai intersection a i k ok
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:42,35:04,intersection ai intersection a i k ok so this is a set of root placements such so this is a set of root placements such so this is a set of root placements such that there is a forbidden square in i that there is a forbidden square in i
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:04,35:17,that there is a forbidden square in i and i and i k so if we look at the and i and i k so if we look at the and i and i k so if we look at the complementary board these positions are complementary board these positions are
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:17,35:34,complementary board these positions are valid positions for those those are valid positions for those those are valid positions for those those are positions those are allowed positions positions those are allowed positions positions those are allowed positions okay so we are placing k rooks on i to okay so we are placing k rooks on i to
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:34,35:53,okay so we are placing k rooks on i to i k ok and the remaining n minus k rooks i k ok and the remaining n minus k rooks i k ok and the remaining n minus k rooks can be placed in n minus k p n minus k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:53,36:08,ok so a intersection a k basically ok so a intersection a k basically denotes the set of route placements such denotes the set of route placements such denotes the set of route placements such that the forbidden squares in i i i that the forbidden squares in i i i
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:08,36:16,that the forbidden squares in i i i k etcetera are are being used okay now k etcetera are are being used okay now k etcetera are are being used okay now if you consider the complementary board if you consider the complementary board if you consider the complementary board these positions are valid positions are
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:16,36:24,these positions are valid positions are these positions are valid positions are allowed positions in the complimentary allowed positions in the complimentary allowed positions in the complimentary board for this particular choice i i board for this particular choice i i board for this particular choice i i i k there were let us say x there were
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:24,36:34,i k there were let us say x there were i k there were let us say x there were tvs of doing that ok the total number of tvs of doing that ok the total number of tvs of doing that ok the total number of ways of placing rooks would be when
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:34,36:42,ways of placing rooks would be when ways of placing rooks would be when placing n roads would be t times p a placing n roads would be t times p a placing n roads would be t times p a minus k times n minus k because if k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:42,36:47,minus k times n minus k because if k minus k times n minus k because if k rooks have already been placed we have rooks have already been placed we have rooks have already been placed we have taken away k rows and k columns the taken away k rows and k columns the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:47,36:55,taken away k rows and k columns the remaining m minus k columns and n minus remaining m minus k columns and n minus remaining m minus k columns and n minus k rows can be used so t into p m minus k k rows can be used so t into p m minus k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:55,37:04,k rows can be used so t into p m minus k n minus k ways are there to place rooks n minus k ways are there to place rooks n minus k ways are there to place rooks okay and but this t is just the number okay and but this t is just the number
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:04,37:11,okay and but this t is just the number of ways of placing looks on the of ways of placing looks on the of ways of placing looks on the complimentary boards okay this is for complimentary boards okay this is for complimentary boards okay this is for one particular i i i k if you sum it
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:11,37:18,one particular i i i k if you sum it one particular i i i k if you sum it up over all possible i i i k thats up over all possible i i i k thats up over all possible i i i k thats going to give you the total number of
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:18,37:26,going to give you the total number of going to give you the total number of ways of placing tea ways of placing tea ways of placing tea placing carricks honor on the placing carricks honor on the placing carricks honor on the complimentary board so we can write nk
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:26,37:33,complimentary board so we can write nk complimentary board so we can write nk as equal to p m minus k n minus k this as equal to p m minus k n minus k this as equal to p m minus k n minus k this is going to be the common factor
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:33,37:53,is going to be the common factor is going to be the common factor multiplied by the total number of ways multiplied by the total number of ways multiplied by the total number of ways of placing k rooks in b prime okay so this is going k rooks in b prime okay so this is going to be equal to pm minus k n minus k
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:53,38:04,to be equal to pm minus k n minus k to be equal to pm minus k n minus k times r k v prime and therefore our nb times r k v prime and therefore our nb times r k v prime and therefore our nb we can just write it as p m n this is
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:04,38:10,we can just write it as p m n this is we can just write it as p m n this is the total number of ways now we can the total number of ways now we can the total number of ways now we can apply inclusion exclusion n
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:10,38:21,apply inclusion exclusion n apply inclusion exclusion n and plus n and so on and n amp we and plus n and so on and n amp we and plus n and so on and n amp we already know this is going to be p m and already know this is going to be p m and
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:21,38:31,already know this is going to be p m and minus p m minus and minus into r kb minus p m minus and minus into r kb minus p m minus and minus into r kb prime plus p m minus n minus times r prime plus p m minus n minus times r
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:31,38:46,prime plus p m minus n minus times r k sorry instead of our key this will be k sorry instead of our key this will be k sorry instead of our key this will be r r r b prime plus and so on okay so r r r b prime plus and so on okay so
