Speech_ID,VideoTitle,Chunk_ID,Chunk,completed_percentage,completion_range_percentage
46,The Pursuit of Happiness,46_13,"It was a tool that was created by the naval research lab called Tor, a tool with absolute purpose and positive intention for sharing intelligence communications anonymously. It's also been used to help people who are…being disenfranchised by their government within political dissent in oppressive regimes. But on the other side, it's used for trafficking — for drug trafficking, for weapons trafficking, and for human trafficking; and it's also the warehouse for some of the most offensive child abuse images in the world. Now when the Department of Homeland Security called us and asked for our help, and asked if we had a tool, I had to say no. And it devastated me.",41.94,40-45
46,The Pursuit of Happiness,46_14,"It haunted me because for the next three months I had to go to sleep every night and think about that little girl that was still being abused; and the fact that if I built the right thing, we could save her. So that's what we did. And now if I get that phone call — and Greg, wherever you're at — the answer would be yes. We've taken these investigation times of dark web material from three years down to what we believe can be three weeks. The tool's called Solace.",45.16,45-50
46,The Pursuit of Happiness,46_15,"And once again I won't go into too much detail about the tool. But it's being used by 40 agencies across the world today, in beta, and we believe that this can yield extraordinary results. And just like Spotlight, it gets smarter and more efficient and more cost effective over time. So where do we go from here? What do we need?",48.39,45-50
46,The Pursuit of Happiness,46_16,"Obviously we need money. We need financing in order to build these tools. Technology is expensive to build but the beauty of technology is once you build the warehouse, it gets more efficient and — and more cost effective over time. I might be able to present to you a government initiative where next year I come back and ask for less — and to me that — that's is like, it seems extraordinary. The technology we're building is efficient.",51.61,50-55
46,The Pursuit of Happiness,46_17,"It works. It's nimble — because traffickers change their modus operandi and we can change ours as well just as efficiently, if not more efficiently, as they can. It's enduring and it only gets smarter with time. We also are collecting data. We have KPIs",54.84,50-55
46,The Pursuit of Happiness,46_18,"[Key Performance Indicators]. We actually understand that if we're delivering value, we can increase our efforts in that area. If we're not delivering value, we shut it down and it,s a quantifiable solution. One of my mentors told me, ""Don't go after this issue if you can't come up with a quantifiable solution."" We can quantify it and we can make the work that we're doing and the initiatives that you put forth accountable.",58.06,55-60
46,The Pursuit of Happiness,46_19,"My second recommendation is to continue to foster these private-public partnerships. Spotlight was only enabled by the McCain Institution1 and the full support of Cindy McCain; and a man that I find to be not only a war hero but a hero to this issue, John McCain. It wasn't just created by them. There was extraordinary support from the private sector. The company Digital Reasoning of Tennessee stepped up to the plate.",61.29,60-65
46,The Pursuit of Happiness,46_20,"They offered us effort. They offered us engineers. They offered us support and pro bono work. We've had the support of companies that often times war with each other from Google to Microsoft to AWS to Facebook; and some of our other technology initiatives include many, many other private companies. It's vital to our success.",64.52,60-65
46,The Pursuit of Happiness,46_21,"These private-public partnerships are the key. The third thing I'd like to highlight is the pipeline. You know, we sit at the intersection of discovery of these victims but the pipeline in and the pipeline out are just as vital, and just as important, and addressing them are just as important. I'd like to highlight one thing in particular, that being the foster care system. There are 500,000 kids in foster care today.",67.74,65-70
46,The Pursuit of Happiness,46_22,I was astonished to find out that 70% of the inmates in the prison across this country have touched the foster care system; and 80% of the people on death row were at some point in time exposed to the foster care system; 50% of these kids will not graduate high school and 95% of them will not get a college degree. But the most staggering statistic that I found was that foster care children are four times more likely to be exposed to sexual abuse. That's a breeding ground for trafficking. I promise you that's a breeding ground for trafficking. But the reason I looked at foster care is that it's a microcosm.,70.97,70-75
46,The Pursuit of Happiness,46_23,"It's — It's a sample set that we have pretty extraordinary data around to date, even though we can't seem to fix it. It's a microcosm for what happens when displacement happens abroad, as the unintended consequences of our actions or inactions in the rest of the world. When people are left out, when they're neglected, when they're not supported, and when they're not given the love that they need to grow, it becomes an incubator for trafficking. And this refugee crisis, if… we want us to be serious about ending slavery, we cannot ignore it.",74.19,70-75
46,The Pursuit of Happiness,46_24,"And we cannot ignore our support for this issue in that space because otherwise we're going to deal with it for years to come. The outbound pipeline. There's just not enough beds. The bottom line is, once…someone is exposed to this level of abuse, it's a mental health issue — and there aren't enough beds, there's not enough support, and we have to have the resources on the other side. Otherwise, the recidivism rates are through the roof.",77.42,75-80
46,The Pursuit of Happiness,46_25,"It's…astonishing because when Maslow's Hierarchy of Needs are not being met, people will resort to survival, and if this is their means of survival and the only source of love that they have in their life, that's what they go for. So we have to address the pipeline out and we have to create support systems on the other end. It's not an entitlement. It's a demand to end slavery. My fourth and final recommendation is the bifurcation of sex trafficking and labor trafficking.",80.65,80-85
46,The Pursuit of Happiness,46_26,"They're both aberrations. They're both awful. They're both slavery. And they're both punitive, in fact. But the solution sets are highly differentiated.",83.87,80-85
46,The Pursuit of Happiness,46_27,"When you look at sex trafficking, a victim is most often present at the incident of commerce and — and this — this provides an opportunity for — for drastic intervention; whereas in labor trafficking, the victims are being hidden behind the manufacturers and the merchandisers, and it requires an entirely different set of legislation, and proactivity, and enforcement in order to shut it down. Now there's a lot of rhetoric that's going on in the world right now about job creation in the United States. Well, if we want to create jobs in the United States I would ask you to consider eliminating slavery from the pipelines of corporations because a lot of that slavery is happening abroad. And if we ask those corporations, under extreme pressure, that ""If you don't change it, you are going to be penalized."" ""And if you don't clean up that pipeline, it's going to mean trouble.""",87.1,85-90
46,The Pursuit of Happiness,46_28,"And they're forced into a decision: They can either clean up the pipeline abroad, or, they can move the jobs to the United States of America where they can be regulated and supported. Bringing jobs to America can be the consequence of doing the right thing, or it can be the consequence of doing the wrong thing. But that choice is up to you. Now it — it's not lost on me that all of this disruption in our marketplaces is going to have economic backlash, like that is not lost on me at all. But I ask you, do you believe that Abraham Lincoln had to consider the economic backlash of shutting down the cotton fields in the South when he shut down slavery, because I'm sure that weighed on his mind.",90.32,90-95
46,The Pursuit of Happiness,46_29,"You know, happiness can be given to no man. It must be earned. It must be earned through — through generosity and through purpose. But the right to pursue it — the right to pursue it is every man's right. And I beg of you that if you give people the right to pursue it, what you may find in return is happiness for yourself.",93.55,90-95
46,The Pursuit of Happiness,46_30,"Thank you.""",96.77,95-100
47,5 Rules for Success,47_0,"""So I had the chance to meet with some of the kids in the program today. Where are you? Scream out. There you go. I love those kids.",0.0,0-5
47,5 Rules for Success,47_1,"What I thought I would do cause they gave me a little bit of time to say whatever I want… is offer you a little bit of observations for your future. I have five little that you can follow as you find your spark and bring your spark to life. The first is to go after the things that you want. Let me tell you a story. So a friend of mine and I, we went for a run in central park, the road runners organization on the weekends, they host races and it's very common at the end of the race they'll have a sponsor who will give away something; apples or bagels or something, and on this particular day when we got to the end of the run there were some free bagels and they had picnic tables set up and on one side was a group of volunteers; on the table were boxes of bagels and on the other side was a long line of runners waiting to get their free bagel",5.0,5-10
47,5 Rules for Success,47_2,"so I said to my friend, ""let's get a bagel"", and he looked at me and said, ""that line too long"", and I said free bagel and he said, ""I don't want to wait in line"", and I was like free bagel and he says no, it's too long and that's when I realized that there's two ways to see the world. Some people see the thing that they want and some people see the thing that prevents them from getting the thing that they want. I could only see the bagels. He could only see the line",10.0,10-15
47,5 Rules for Success,47_3,"and so I walked up to the line. I leaned in between two people put my hand in the box and pulled out two bagels and no one got mad at me because the rule is ""you can go after whatever you want, you just cannot deny anyone else to go after whatever they want"". Now I had to sacrifice choice, I didn't get to choose which bagel I got. I got whatever I pulled out but I didn't have to wait in line.",15.0,15-20
47,5 Rules for Success,47_4,"So the point is you don't have to wait in line; you don't have to so the way everybody else has done it. You can do it your way. You can break the rules, you just can't get in the way of somebody else getting what they want. That's rule number one. Rule Number Two, I like this one.",20.0,20-25
47,5 Rules for Success,47_5,"In the eighteenth century, there was something that spread across Europe and eventually made its way to America called puerperal fever also known as The Black Death of childbed. Basically what was happening is women were giving birth and they would die within 48 hours after giving birth. This black death of childbirth was the ravage of Europe and it got worse and worse and worse over the course of over a century. In some hospitals, it was as high as 70% of women who gave birth who would die as a result of giving birth but this was the Renaissance this was the time of empirical data and science and we had thrown away things like tradition and mysticism. These were men of science.",25.0,25-30
47,5 Rules for Success,47_6,"These were doctors and men of science wanted to study and try and find the reason for this black death of childbed and so they got to work studying and they would study the corpses of the of the women who had died and in the morning they would conduct autopsies and then in the afternoon they would go and deliver babies and finish their rounds and it wasn't until somewhere in the mid-1800s that Dr. Oliver Wendell Holmes, Father of Supreme Court justice, Oliver Wendell Holmes realized that all of these doctors who conducting autopsies in the morning weren't washing their hands before they delivered babies in the afternoon and he pointed it out and said, ""guys, you're the problem"", and they ignored him and called him crazy for 30 years until finally, somebody realized that if they simply washed their hands it would go away and that's exactly what happened. When they started sterilizing their instruments and washing their hands the black death of childbed disappeared. My point is, the lesson here is sometimes you're the problem.",30.0,30-35
47,5 Rules for Success,47_7,"We've seen this happen all too recently with our new men of science and empirical studiers and these men of finance who are smarter than the rest of us until the thing collapsed and they blamed everything else except themselves and my point is take accountability for your actions. You can take all the credit in the world for the things that you do right as long as you also take responsibility for the things you do wrong. It must be a balanced equation you don't get it one way and not the other; you get to take credit when you also take accountability that's lesson two. Lesson Three, take care of each other. The United States Navy SEALs are perhaps the most elite warriors in the world and one of the seals was asked who makes it through the selection process; who is able to become a seal?",35.0,35-40
47,5 Rules for Success,47_8,And his answer was I can't tell you the kind of person that becomes a seal; I can't tell you the kind of person that makes it through buds but I can tell you the kind of people who don't become seals. He says the guys that show up with huge bulging muscles covered in tattoos who want to prove to the world how tough they are; none of them make it through. He said the preening leaders who like to delegate all their responsibilities and never do anything themselves; none of them make it through. He said the star college athletes who've never really been tested to the core of their being none of them make it through. He says some of the guys that make it through worse and scrawny.,40.0,40-45
47,5 Rules for Success,47_9,"He said some of the guys that make it through you will see them shivering out of fear. He says however, all the guys that make it through when they find themselves physically spent, emotionally spent, when they have nothing left to give physically or emotionally; somehow, someway they are able to find the energy to dig down deep inside themselves to find the energy to help the guy next to them. They become seals he said you want to be an elite warrior, it's not about how tough you are, it's not about how smart you are, it's not about how fast you are; if you want to be an elite warrior you better get really really good at helping the person to the left of you and helping the person to the right of you because that's how people advance in the world, the world is too dangerous in the world is too difficult for you to think that you can do these things alone. If you find your spark, I commend you, now who you gonna ask for help and when are you gonna accept help when it's offered. Learn that skill.",45.0,45-50
47,5 Rules for Success,47_10,"Learn by practicing helping each other it'll be the single most valuable thing you ever learn in your entire life to accept help when it's offered and to ask for it when you know that you can't do it. The amazing thing is when you learn to ask for help you'll discover that there are people all around you who've always wanted to help you they just didn't think you needed it because you kept pretending that you had everything under control and the minute you say, I don't know what I'm doing, I'm stuck, I'm scared, I don't think I can do this; you will find that lots of people who love you will rush in and take care of you but that'll only happen if you learn to take care of them first. Lesson Four. Nelson Mandela is a particularly special case study in the leadership world because he is universally regarded as a great leader. You can take other personalities and depending on the nation you go to we have different opinions about other personalities but Nelson Mandela across the world is universally regarded as a great leader.",50.0,50-55
47,5 Rules for Success,47_11,"He was actually the son of a tribal chief and he was asked one day how did you learn to be a great leader? And he responded that he would go with his father to tribal meetings and he remembers two things when his father would meet with other elders; one, they would always sit in a circle and two, his father was always the last to speak. You will be told your whole life that you need to learn to listen, I would say that you need to learn to be the last to speak. I see it in boardrooms every day of the week even people who consider themselves good leaders who may actually be decent leaders will walk into a room and say here's the problem, here's what I think, but I'm interested in your opinion let's go around the room, it's too late. The skill to hold your opinions to yourself until everyone has spoken does two things one it gives everybody else the feeling that they have been heard.",55.0,55-60
47,5 Rules for Success,47_12,"It gives everyone else the ability to feel that they have contributed and two, you get the benefit of hearing what everybody else has to think before you render your opinion. The skill is really to keep your opinions to yourself if you agree with somebody don't nod 'yes'; if you disagree with somebody don't nod 'no'. Simply sit there take it all in and the only thing you're allowed to do is ask questions so that you can understand what they mean and why they have the opinion that they have you must understand from where they are speaking, why they have the opinion they have not just what they are saying and at the end you will get your turn. It sounds easy, it's not. Practice being the last to speak that's what Nelson Mandela did.",60.0,60-65
47,5 Rules for Success,47_13,"Number three…number five, this Monty Python. One, two, five, three. For all the other nerds in the audience. There's one. Number Five, my favorite one of all.",65.0,65-70
47,5 Rules for Success,47_14,"True Story. There was a former Undersecretary of Defense who was invited to give a speech at a large conference about a thousand people and he was standing on the stage with his cup of coffee in a Styrofoam cup giving his prepare to march with his PowerPoint behind him and he took a sip of his coffee and he smiled and he looked down at the coffee and then he went off-script and he said you know last year, I spoke at this exact same conference. Last year, I was still the undersecretary and when I spoke here last year they flew me here business class and when I arrived at the airport there was somebody waiting for me to take me to my hotel and they took me to my hotel and they had already checked me in and they just took me up to my room and the next morning, I came downstairs and there was someone waiting in the lobby to greet me and they drove me to this here same venue. They took me through the back entrance and took me into the green room and handed me a coffee cup of coffee in a beautiful ceramic cup. He says I am no longer the undersecretary.",70.0,70-75
47,5 Rules for Success,47_15,"I flew here coach. I took a taxi to my hotel and I checked myself in. When I came down the lobby this morning I took another taxi to this venue. I came in the front door and found my way backstage and when I asked someone do you have any coffee he pointed to the coffee machine in the corner and I poured myself a cup of coffee into this here Styrofoam cup. He says the lesson is the ceramic cup was never meant for me, it was meant for the position I held.",75.0,75-80
47,5 Rules for Success,47_16,"I deserve a Styrofoam cup. Remember this as you gain fame, as you gain fortune, as you gain position and seniority people will treat you better; they will hold doors open for you. They will get you a cup of tea and coffee without you even asking. They will call you sir and ma'am and they will give you stuff. None of that stuff is meant for you, that stuff is meant for the position you hold.",80.0,80-85
47,5 Rules for Success,47_17,"It is meant for the level that you have achieved of leader or success or whatever you want to call it but you will always deserve a Styrofoam cup. Remember that, remember that lesson of humility and gratitude, you can accept all the free stuff. You can accept all the perks, absolutely you can enjoy them, but just be grateful for them and know that they're not for you. I remember getting off the Acela. I took the Acela from New York to Washington DC and I got off the train like everybody else",85.0,85-90
47,5 Rules for Success,47_18,"and I was walking down the platform like everyone else and I walked past General Norty Schwartz who used to be the chief of staff of the United States Air Force. The head of the Air Force and here I did you see a guy in a suit, schlepping his own suitcase down the platform just like me and just a couple months ago he was flying on private jets and an entourage and other people carried his luggage but he no longer held the position and so now he got to drag his own suitcase and never did it sort of remind me more that none of us deserve the perks that we get; we all deserve a Styrofoam cup. It was a pleasure meeting you guys this afternoon, I was blown away by your honesty and your curiosity and your poise and I am confident that the future is bright despite the fact that America looks like an absolute mess right now.",90.0,90-95
47,5 Rules for Success,47_19,"I am confident that the future is bright for one reason and one reason only because you will grow up and you will be our future. Thank you very very much guys. You're wonderful. Thank you.""",95.0,95-100
48,Survival Mode,48_0,"""I've had a complicated relationship with that word, 'community.' I've been slow to embrace it. I've been hesitant. I've been doubtful. For many years I could not or would not accept that there was anything in that word for someone like me.",0.0,0-5
48,Survival Mode,48_1,"Like connection and support, strength, warmth. And there are reasons for that. I wasn't born in this country. I didn't grow up in any one particular religion. I have a mixed-race background, and I'm gay.",7.14,5-10
48,Survival Mode,48_2,"Really, it's just your typical all-American boy next door. It has been natural to see myself as an individual. It's been a challenge to imagine that self as part of something larger. Like many of you here tonight, I grew up in what I would call survival mode. When you're in survival mode, your focus is on getting through the day in one piece, and when you're in that mode at 5, at 10, at 15, there isn't a lot of space for words like 'community,' for words like 'us' and 'we.'",14.29,10-15
48,Survival Mode,48_3,"There's only space for 'I' and 'me.' In fact, words like 'us' and 'we' not only sounded foreign to me at 5 and 10 and 15, they sounded like a lie. Because if 'us' and 'we' really existed, if there was really someone out there watching and listening and caring, then I would have been rescued by now. That feeling of being singular and different and alone carried over into my 20s and into my 30s. When I was 33, I started working on a TV show that was successful not only here in the States, but also abroad, which meant over the next 4 years, I was traveling to Asia, to the Middle East, to Europe, and everywhere in between, and in that time, I gave thousands of interviews.",21.43,20-25
48,Survival Mode,48_4,"I had multiple opportunities to speak my truth, which is that I was gay, but I chose not to. I was out privately to family and friends, to the people I'd learned to trust over time, but professionally, publicly I was not. Asked to choose between being out of integrity and out of the closet, I chose the former. I chose to lie, I chose to dissemble, because when I thought about the possibility of coming out, about how that might impact me and the career I'd worked so hard for, I was filled with fear.",28.57,25-30
48,Survival Mode,48_5,"Fear and anger and a stubborn resistance that had built up over many years. When I thought about that kid somewhere out there who might be inspired or moved by me taking a stand and speaking my truth, my mental response was consistently, 'No, thank you.' I thought, I've spent over a decade building this career, alone, by myself, and from a certain point of view, it's all I have. But now I'm supposed to put that at risk to be a role model, to someone I've never met, who I'm not even sure exists. That didn't make any sense to me.",35.71,35-40
48,Survival Mode,48_6,"That did not resonate… at the time. Also, like many of you here tonight, growing up I was a target. Speaking the right way, standing the right way, holding your wrist the right way. Every day was a test and there were a thousand ways to fail. A thousand ways to betray yourself.",42.86,40-45
48,Survival Mode,48_7,"To not live up to someone else's standard of what was acceptable, of what was normal. And when you failed the test, which was guaranteed, there was a price to pay. Emotional. Psychological. Physical.",50.0,50-55
48,Survival Mode,48_8,"And like many of you, I paid that price, more than once, in a variety of ways. The first time that I tried to kill myself, I was 15. I waited until my family went away for the weekend and I was alone in the house and I swallowed a bottle of pills.",57.14,55-60
48,Survival Mode,48_9,"I don't remember what happened over the next couple of days, but I'm pretty sure come Monday morning I was on the bus back to school, pretending everything was fine. And when someone asked me if that was a cry for help, I say no, because I told no one. You only cry for help if you believe there's help to cry for. And I didn't. I wanted out.",64.29,60-65
48,Survival Mode,48_10,"I wanted gone. At 15. 'I am me' can be a lonely place, and it will only get you so far. By 2011, I'd made the decision to walk away from acting and many of the things I'd previously believed so important to me. And after I'd given up the scripts and the sets which I'd dreamed of as a child, and the resulting attention and scrutiny which I had not dreamed of as a child, the only thing I was left with was what I had when I started. 'I am me,' and it was not enough.",71.43,70-75
48,Survival Mode,48_11,"In 2012, I joined a men's group called The Mankind Project, which is a men's group for all men, and was introduced to the still foreign and still potentially threatening concepts of 'us' and 'we,' to the idea of brotherhood, sisterhood and community. And it was via that community that I became a member and proud supporter of the Human Rights Campaign, and it was via this community that I learned more about the persecution of my LGBT brothers and sisters in Russia. Several weeks ago, when I was drafting my letter to the St. Petersburg International Film Festival, declining their invitation to attend, a small nagging voice in my head insisted that no one would notice. That no one was watching or listening or caring. But this time, finally, I knew that voice was wrong.",78.57,75-80
48,Survival Mode,48_12,"I thought if even one person notices this letter in which I speak my truth, and integrate my small story into a much larger and more important one, is worth sending. I thought, let me be to someone else what no one was to me. Let me send a message to that kid, maybe in America, maybe someplace far overseas, maybe somewhere deep inside, a kid who's being targeted at home or at school or in the streets, that someone is watching and listening and caring. That there is an 'us,' that there is a 'we,' and that kid or teenager or adult is loved, and they are not alone. I am deeply grateful to the Human Rights Campaign for giving me and others like me the opportunity and the platform and the imperative to tell my story, to continue sending that message, because it needs to be sent, over and over again, until it's been heard and received and embraced.",85.71,85-90
48,Survival Mode,48_13,"Not just here in Washington State, not just across the country, but around the world, and then back again. Just in case. Just in case we miss someone. Thank you.",92.86,90-95
49,Will You Join Us?,49_0,"""Mr. President, Mr. Secretary-General, Friends. I greet you in te reo Māori, language of the tangata whenua, or first people, of Aotearoa New Zealand. I do so not just because it is the same way I would begin an address if I were at home, but because there are challenges we face as a world that I know no better way to express. Māori concepts like kaitiakitanga. The idea that each of us here today are guardians.",0.0,0-5
49,Will You Join Us?,49_1,"Guardians of the land, of our environment and of our people. There is a simplicity to the notion of sovereign guardianship. For decades we have assembled here under the assumption that we narrowly cooperate only on the issues that overtly impact on one another; issues like international trade rules, the law of the sea, or humanitarian access to war zones. The space in between has essentially, been left to us. We, the political leaders of the world, have been the authors of our own domestic politics and policies.",3.23,0-5
49,Will You Join Us?,49_2,"Decisions have been our own, and we have ultimately lived with the consequences. But the world has changed. Over time we have become increasingly interdependent. We see more and more often domestic decisions that have global ramifications. Physical events have taught us that in obvious ways: oil spills that show no respect for maritime boundaries; nuclear accidents and testing, the impacts of which are never confined to the exact location in which they occur.",6.45,5-10
49,Will You Join Us?,49_3,"But our interdependence, our connection, runs so much deeper than that, and experiences in recent years should lead us to all question whether any of us ever truly operate in isolation anymore. This is a question that we, the remote but connected nation of New Zealand, have been grappling with this year. There are things that we are well known for in New Zealand. Green rolling hills, perfect you might say for hobbits to hide and for plenty of sheep to roam. We're known for manaakitanga, or the pride we take in caring for our guests, so much so that it even extends to our most entrenched sporting rivals.",9.68,5-10
49,Will You Join Us?,49_4,"And now we are known for something else. The 15th of March 2019. The day an alleged terrorist undertook the most horrific attack on a place of worship, taking the lives of 51 innocent people, devastating our Muslim community and challenging our sense of who we are as a country. There is no changing a nation's history, but we can choose how it defines us. And in Aotearoa New Zealand, the people who lined up outside of mosques with flowers, the young people who gathered spontaneously in parks and open spaces in a show of solidarity, the thousands who stopped in silence to acknowledge the call to prayer seven days later, and the Muslim community who showed only love – these are the people who collectively decided that New Zealand would not be defined by an act of brutality and violence, but instead by compassion and empathy.",12.9,10-15
49,Will You Join Us?,49_5,"Make no mistake though, we do not claim to be a perfect nation. While we are home to more than 200 ethnicities, that does not mean we are free from racism or discrimination. We have wounds from our own history that, 250 years on from the first encounters between Māori and Europeans, we continue to address. But since the terrorist attack in New Zealand, we have had to ask ourselves many hard and difficult questions. One example sticks in my mind.",16.13,15-20
49,Will You Join Us?,49_6,"It was only days after the shooting and I visited a mosque in our capital city. After spending some time with community leaders I exited and walked across the car park where members of the Muslim community were gathered. Out of the corner of my eye I saw a young boy gesture to me. He was shy, almost retreating towards a barrier, but he also had something he clearly wanted to say.",19.35,15-20
49,Will You Join Us?,49_7,"I quickly crouched down next to him. He didn't say his name or even hello, he simply whispered ""will I be safe now?"" What does it take for a child to feel safe? As adults, we are quick to make the practical changes that will enable us to say that such a horrific act could never happen again. And we did that.",22.58,20-25
49,Will You Join Us?,49_8,"Within 10 days of the attack we made a decision to change our guns laws and banned military style semi-automatic weapons and assault rifles in New Zealand. We have started on a second tranche of reforms to register weapons and change our licensing regime. These changes will help to make us safer. But when you're a child, fear is not discrete, and it cannot be removed through legislative acts or decrees from parliament. Feeling safe means the absence of fear.",25.81,25-30
49,Will You Join Us?,49_9,"Living free from racism, bullying, and discrimination. Feeling loved, included and able to be exactly who you are. And to feel truly safe, those conditions need to be universal. No matter who you are, no matter where you come from, no matter where you live. The young Muslim boy in Kilbirnie, New Zealand, wanted to know if I could grant him all of those things.",29.03,25-30
49,Will You Join Us?,49_10,"My fear is, that as a leader of a proudly independent nation, this is one thing I cannot achieve alone. Not anymore. In our borderless and technologically connected world, commentary on race, acts of discrimination based on religion, gender, sexuality or ethnicity – they are not neatly confined behind boundaries. They are felt globally. The fact I received so many letters from Muslim children from around the world in the weeks after March 15 speaks to the power of connection.",32.26,30-35
49,Will You Join Us?,49_11,"These children had no sense of distance. They may have never heard of New Zealand before March 15. They just saw an act of hatred against their community, and it felt close to them. Whether it is acts of violence, language intended to incite fear of religious groups, or assumptions about ethnicities to breed distrust and racism – these actions and utterances are as globalised as the movement of goods and services. Children hear them.",35.48,35-40
49,Will You Join Us?,49_12,"Women hear them. People of faith hear them. Our rainbow communities hear them. And so now, it's our turn to stop and to listen. To accept that our words and actions have immeasurable consequences.",38.71,35-40
49,Will You Join Us?,49_13,"And to speak not only like the whole world is listening, but with the responsibility of someone who knows a small child somewhere might be listening too. The spaces in which we communicate are part of this challenge too though. In an increasingly online world we need to create spaces for the exchange of ideas, the sharing of technology and free speech, while also acknowledging the potential for this technology to be used to cause harm. March 15 was a staggering example of such harm, and a deliberate effort to broadcast terror on a massive, viral scale over the internet. The alleged terrorist didn't just take the lives of 51 people, he did it live on Facebook.",41.94,40-45
49,Will You Join Us?,49_14,"In the first 24 hours after the attack, Facebook took down 1.5 million copies of the livestream video. YouTube saw a copy of the video uploaded, at times, as fast as once every second during the same period. The alleged terrorist used social media as a weapon. The attack demonstrated how the internet, a global commons with extraordinary power to do good, can be perverted and used as a tool for terrorists. And so what happened in Christchurch, as well as a profound tragedy, is also a complex and ongoing problem for the world.",45.16,45-50
49,Will You Join Us?,49_15,"And it's a problem we felt a sense of responsibility to do something about, so we sought to collaborate with the technology companies so integral to the solution. Two months after the attacks, leaders gathered in Paris for the Christchurch Call, bringing together companies, countries and civil society, and committing to a range of actions to reduce the harm this content can cause. In doing so we have kept our focus on the deeper aim we all want: technology that unleashes human potential, not the worst in us. Yesterday, I met with Call supporters to check on our collective progress. We announced that a key tech industry institution will be reshaped to give effect to those commitments – and we launched a crisis response protocol to make sure that we can respond to such events should they happen in the future.",48.39,45-50
49,Will You Join Us?,49_16,"Neither New Zealand nor any other country could make these changes on their own. The tech companies couldn't either. We are succeeding because we are working together, and for that unprecedented and powerful act of unity New Zealand says thank you. The centrality of technology in our lives is not the only example of our increasing interconnection, and our reliance on one another if we are to respond to the challenges we face. There is perhaps no better example of our absolute interdependence than the issue of climate change.",51.61,50-55
49,Will You Join Us?,49_17,"When the United Nations Secretary-General visited the Pacific region this year, he saw first-hand how countries that have produced the fewest greenhouse gas emissions are now facing the most catastrophic effects. In his words: ""To save the Pacific, is to save the whole planet."" In fact seven out of the 15 most climate effected nations in the world sit within the Pacific region. Places like Tuvalu, with a population of just over 11,000 people, barely contributes to global emissions but is paying the price for our collective inaction. Atolls so low lying that in weather events the water on either side of it can flow together and join at the narrowest points.",54.84,50-55
49,Will You Join Us?,49_18,"Engulfed by the sea. Or Tokelau, a beautiful set of three atolls that can only be accessed by boat, where the children speak knowledgably about climate change, knowing that unlike all of the challenges their self-reliant forbears have ever faced, this is one that is completely and utterly in other people's hands. They have never met you, nor you them. But I can tell you that their expectations on us all are high. Meeting those expectations will require us to use every policy lever available – and, just like the Christchurch Call to Action, we need to work with partners inside and outside government to make change.",58.06,55-60
49,Will You Join Us?,49_19,"In New Zealand, we have plenty of work to do. We may only make up 0.17% of global emissions, but like so many others, our gross emissions have been rising steadily since the 1990s. That's why we have coupled ambition with action. Over the past two years since we took office New Zealand has produced our own Zero Carbon legislation, which puts our domestic economic transformation in line with the objective of a 1.5°C limit in global temperature increase. We've continued with our goal of planting 1 billion trees.",61.29,60-65
49,Will You Join Us?,49_20,"We have created a $100 million green investment fund. We've stopped issuing new offshore oil and gas exploration permits. We're creating a plan to achieve 100% renewable electricity generation, and to incentivise low emission transport options. And we're supporting our Pacific neighbours with projects to increase solar power, reduce the use of diesel generators, protect coastlines and stop sea water entering water supplies. But some answers to the climate challenge are easier than others.",64.52,60-65
49,Will You Join Us?,49_21,"The vast bulk of our greenhouse gas emissions for instance, don't come from transport, energy generation or waste – but from one of the things that we pride ourselves on. Our food production for the world. We know this requires us to adapt. In fact our farming leaders have made their own commitment to cutting emissions from food production. Over the next five years we will collaborate with farmers to build systems in New Zealand which every farmer will be able to use to measure, manage and reduce their own farm's emissions.",67.74,65-70
49,Will You Join Us?,49_22,"We are doing this because we are unique. Agriculture makes up nearly half of our greenhouse gas emissions, setting us apart from our OECD counterparts. But we won't stay out there on our own for long. When other countries cut pollution from traditional sectors like energy and transport, their profiles will start to look more and more like ours does today. New Zealand will never produce all the food the world needs, no matter how many sheep you may think we have.",70.97,70-75
49,Will You Join Us?,49_23,"But we can produce the ideas and technology the world needs for everyone to farm and grow in the most sustainable way possible. New Zealand is determined to do good, and be good for the world. And that is why we are also focused on tackling the billions of dollars that countries spend annually on fossil fuel subsidies – billions that could instead be spent on transitioning to new forms of clean energy generation. Despite commitments to phase out such subsidies by groups like the G20 and APEC, we are still struggling to see concrete action. It's time to do things differently.",74.19,70-75
49,Will You Join Us?,49_24,"New Zealand will once more be calling on countries to support an end to fossil fuel subsidies at the 12th WTO Ministerial Conference in June 2020. This week New Zealand alongside a group of like-minded countries, will also announce the launch of a new initiative that applies trade levers to climate related goods, services and technologies. It's time for trade deals to become a force for good on climate action. They need to stop allowing perverse subsidies that incentivise pollution, and finally remove tariffs on green technology. Fossil fuel companies should no longer reap the benefits of subsidies that many like our farmers and others have been asked to give up.",77.42,75-80
49,Will You Join Us?,49_25,"Without the billions in subsidies that go to the fossil fuel industry, green energy can compete on an even footing. It's both the most fair and economically consistent thing to do. My question is will you join us? And this is where we return to the concept again that challenges our modern political environment. We are being asked to make decisions that are local, but with consequences that are global.",80.65,80-85
